Nome: TRAMANDAI
Codigo Estacao: A834
Latitude: -30.01027777
Longitude: -50.13583333
Altitude: 4.56
Situacao: Operante
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-02;1000;null;17.6;13.9;79;
2023-09-02;1100;null;17.6;14.1;80;
2023-09-02;1200;null;17.8;14.6;81;
2023-09-02;1300;null;19.5;14.6;74;
2023-09-02;1400;null;22.3;13.5;58;
2023-09-02;1500;null;19.5;14.5;73;
2023-09-02;1600;null;19.6;14.5;73;
2023-09-02;1700;null;19.9;15.3;75;
2023-09-02;1800;null;19.3;15.4;78;
2023-09-02;1900;null;18.6;15.4;82;
2023-09-02;2000;null;18.1;15.2;83;
2023-09-02;2100;null;17.8;15.1;84;
2023-09-02;2200;null;17.7;15.1;85;
2023-09-02;2300;null;17.9;15.3;85;
2023-09-03;0000;null;17.4;14.8;85;
2023-09-03;0100;null;17.5;15;85;
2023-09-03;0200;null;17.1;14.7;86;
2023-09-03;0300;null;17;14.6;86;
2023-09-03;0400;null;16.9;14.6;86;
2023-09-03;0500;null;17;14.6;86;
2023-09-03;0600;null;17.4;15.1;86;
2023-09-03;0700;null;17.2;14.9;86;
2023-09-03;0800;null;17.3;14.9;86;
2023-09-03;0900;null;17.2;14.9;86;
2023-09-03;1000;null;17.2;14.9;86;
2023-09-03;1100;null;17.6;15.3;86;
2023-09-03;1200;null;18.3;15.9;86;
2023-09-03;1300;null;18.5;16.1;86;
2023-09-03;1400;null;18.5;16;86;
2023-09-03;1500;null;18.1;15.7;86;
2023-09-03;1600;null;17.9;15.6;86;
2023-09-03;1700;null;17.9;15.6;86;
2023-09-03;1800;null;17.9;15.6;86;
2023-09-03;1900;null;18.1;15.8;86;
2023-09-03;2000;null;18.2;15.9;86;
2023-09-03;2100;null;18.1;15.8;87;
2023-09-03;2200;null;17.5;15.2;87;
2023-09-03;2300;null;17.5;15.3;87;
2023-09-04;0000;null;17.6;15.4;87;
2023-09-04;0100;null;18.2;15.9;87;
2023-09-04;0200;null;18;15.7;87;
2023-09-04;0300;null;17.9;15.6;87;
2023-09-04;0400;null;17.7;15.4;87;
2023-09-04;0500;null;17.9;15.7;87;
2023-09-04;0600;null;19;16.7;87;
2023-09-04;0700;null;19.3;17;87;
2023-09-04;0800;null;19.8;17.5;87;
2023-09-04;0900;null;19.7;17.5;87;
2023-09-04;1000;null;18;15.8;87;
2023-09-04;1100;null;19;16.8;87;
2023-09-04;1200;null;18.7;16.5;87;
2023-09-04;1300;null;20;17.8;87;
2023-09-04;1400;null;19.2;17;87;
2023-09-04;1500;null;19.7;17.5;87;
2023-09-04;1600;null;20.5;18.3;87;
2023-09-04;1700;null;19.1;16.8;86;
2023-09-04;1800;null;17.8;15.6;87;
2023-09-04;1900;null;17.4;15.3;87;
2023-09-04;2000;null;17.4;15.2;87;
2023-09-04;2100;null;17;14.8;87;
2023-09-04;2200;null;16.4;14.2;87;
2023-09-04;2300;null;16.8;14.6;87;
2023-09-05;0000;null;17;14.8;87;
2023-09-05;0100;null;16.8;14.7;87;
2023-09-05;0200;null;16.7;14.5;87;
2023-09-05;0300;null;16.1;13.6;85;
2023-09-05;0400;null;15.7;13;84;
2023-09-05;0500;null;15.5;12.6;83;
2023-09-05;0600;null;15.4;12;80;
2023-09-05;0700;null;14.9;11.7;81;
2023-09-05;0800;null;null;null;null;
2023-09-05;0900;null;null;null;null;
2023-09-05;1000;null;null;null;null;
2023-09-05;1100;null;14.5;10.1;75;
2023-09-05;1200;null;14.5;10.7;78;
2023-09-05;1300;null;14.7;10.6;76;
2023-09-05;1400;null;16;9.7;66;
2023-09-05;1500;null;15.7;10.5;71;
2023-09-05;1600;null;16;10.2;68;
2023-09-05;1700;null;16.2;9.6;65;
2023-09-05;1800;null;16.6;9.7;64;
2023-09-05;1900;null;16.2;9.5;64;
2023-09-05;2000;null;14.8;9.7;71;
2023-09-05;2100;null;14.5;9.2;70;
2023-09-05;2200;null;14.2;9;71;
2023-09-05;2300;null;14.1;8.5;69;
2023-09-06;0000;null;13.9;8.9;72;
2023-09-06;0100;null;13.8;8.8;72;
2023-09-06;0200;null;13.5;8.6;72;
2023-09-06;0300;null;12.6;9;79;
2023-09-06;0400;null;11.7;8.8;83;
2023-09-06;0500;null;12.1;9.5;84;
2023-09-06;0600;null;12.4;9.8;84;
2023-09-06;0700;null;11.9;9.3;84;
2023-09-06;0800;null;11.8;9.3;85;
2023-09-06;0900;null;11.5;9;85;
2023-09-06;1000;null;12;9.5;85;
2023-09-06;1100;null;14.2;11;81;
2023-09-06;1200;null;15.9;11.3;74;
2023-09-06;1300;null;16.3;11;71;
2023-09-06;1400;null;17.2;10.8;66;
2023-09-06;1500;null;17.1;10.4;65;
2023-09-06;1600;null;17.3;11.5;68;
2023-09-06;1700;null;17.1;11.5;70;
2023-09-06;1800;null;17.5;12.4;72;
2023-09-06;1900;null;16.9;12.5;75;
2023-09-06;2000;null;17;12.9;76;
2023-09-06;2100;null;17.3;12.7;75;
2023-09-06;2200;null;17.3;13;75;
2023-09-06;2300;null;17.6;12.6;73;

