Nome: SAO VICENTE DO SUL
Codigo Estacao: A889
Latitude: -29.70222222
Longitude: -54.69444444
Altitude: 134
Situacao: Pane
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-05;0200;0;12.6;10.6;88;
2023-09-05;0300;0;11.9;9.8;87;
2023-09-05;0400;0;11.9;9.7;87;
2023-09-05;0500;0;11.2;8.5;84;
2023-09-05;0600;0;10.8;8;83;
2023-09-05;0700;0;10.3;8.4;88;
2023-09-05;0800;0;8.5;6.5;87;
2023-09-05;0900;0;7.7;6.4;91;
2023-09-05;1000;0;7.6;6.4;92;
2023-09-05;1100;0;8.2;6.6;90;
2023-09-05;1200;0;9.4;7.2;86;
2023-09-05;1300;0;10.6;7.3;80;
2023-09-05;1400;0;12.1;8;76;
2023-09-05;1500;0;13.8;8.9;72;
2023-09-05;1600;0;15.2;8.9;66;
2023-09-05;1700;0;15.4;7.8;61;
2023-09-05;1800;0;16.2;8.7;61;
2023-09-05;1900;0;15.9;8.8;62;
2023-09-05;2000;0;15.9;7.3;57;
2023-09-05;2100;0;14.5;8.3;66;
2023-09-05;2200;0;13.2;9.7;79;
2023-09-05;2300;0;11.2;9.6;90;
2023-09-06;0000;0;11.2;9.3;88;
2023-09-06;0100;0;10.3;8.9;91;
2023-09-06;0200;0;10.5;8.9;90;
2023-09-06;0300;0;10.2;9;92;
2023-09-06;0400;0;11.1;9.5;90;
2023-09-06;0500;0;10.7;8.7;87;
2023-09-06;0600;0;9.8;8.2;90;
2023-09-06;0700;0;9.9;8.2;89;
2023-09-06;0800;0;9.8;8;89;
2023-09-06;0900;0;9.7;7.9;89;
2023-09-06;1000;0;9.7;7.9;89;
2023-09-06;1100;0;9.9;8.1;89;
2023-09-06;1200;0;11.1;9;87;
2023-09-06;1300;0;11.5;9.2;86;
2023-09-06;1400;0;13.4;10.3;81;
2023-09-06;1500;0;15.5;11.7;78;
2023-09-06;1600;0;17.2;12.9;76;
2023-09-06;1700;0;18.3;13.4;73;
2023-09-06;1800;0;18.3;13.7;74;
2023-09-06;1900;0;18.3;13.4;73;
2023-09-06;2000;0;17.9;13.2;74;
2023-09-06;2100;.6;16.6;14.1;85;
2023-09-06;2200;.2;17.2;13.5;79;
2023-09-06;2300;0;17.4;13.5;78;

