Nome: LAGOA VERMELHA
Codigo Estacao: A844
Latitude: -28.222381
Longitude: -51.512845
Altitude: 833.83
Situacao: Operante
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-03;1400;3.2;15.4;15;98;
2023-09-03;1500;1.4;15.4;15.1;98;
2023-09-03;1600;3.8;15.6;15.2;98;
2023-09-03;1700;6.8;16;15.7;98;
2023-09-03;1800;0;17.5;17.1;98;
2023-09-03;1900;0;19.9;18.8;94;
2023-09-03;2000;0;20.2;18.4;90;
2023-09-03;2100;0;19.9;18.6;92;
2023-09-03;2200;0;19.4;18.5;95;
2023-09-03;2300;0;19.3;18.3;94;
2023-09-04;0000;4.6;19;18.4;96;
2023-09-04;0100;2.2;18.8;18.1;96;
2023-09-04;0200;2;18.1;17;94;
2023-09-04;0300;9.8;16.8;16.4;97;
2023-09-04;0400;2;16.9;16.5;97;
2023-09-04;0500;11.4;16.9;16.5;98;
2023-09-04;0600;2.8;17.5;17.2;98;
2023-09-04;0700;0;17.8;17.3;97;
2023-09-04;0800;3.8;17.4;17;98;
2023-09-04;0900;15.4;17.1;16.8;98;
2023-09-04;1000;.8;16.9;16.6;98;
2023-09-04;1100;9.8;17.4;17.1;98;
2023-09-04;1200;4.8;17.8;17.5;98;
2023-09-04;1300;.4;18.5;18.2;98;
2023-09-04;1400;4.6;19.3;19.1;98;
2023-09-04;1500;0;21.6;21.3;98;
2023-09-04;1600;0;23;20.8;88;
2023-09-04;1700;0;19.9;18;89;
2023-09-04;1800;14.2;17.9;17.5;98;
2023-09-04;1900;0;17.8;17.5;98;
2023-09-04;2000;10.6;16.9;16.6;98;
2023-09-04;2100;1;16.8;16.6;98;
2023-09-04;2200;0;16.7;16.5;99;
2023-09-04;2300;.2;17.1;16.9;99;
2023-09-05;0000;0;18.4;18.1;99;
2023-09-05;0100;0;17.8;17.4;98;
2023-09-05;0200;3.2;13.5;13;97;
2023-09-05;0300;0;12.8;12;95;
2023-09-05;0400;0;12.2;11.2;93;
2023-09-05;0500;0;11.9;11.1;95;
2023-09-05;0600;.2;11.6;11.2;97;
2023-09-05;0700;0;11.4;10.8;97;
2023-09-05;0800;0;10.9;10.6;98;
2023-09-05;0900;0;10.7;10.2;96;
2023-09-05;1000;0;10.3;9.8;97;
2023-09-05;1100;0;10.8;10;95;
2023-09-05;1200;0;11.9;10.4;91;
2023-09-05;1300;0;11.7;9.5;86;
2023-09-05;1400;0;12.3;9.4;82;
2023-09-05;1500;0;13.9;9.9;76;
2023-09-05;1600;0;15.6;9;65;
2023-09-05;1700;0;16;7.5;57;
2023-09-05;1800;0;16.9;8.2;56;
2023-09-05;1900;0;17.2;8.4;56;
2023-09-05;2000;0;16.5;7.6;56;
2023-09-05;2100;0;14.9;8.9;68;
2023-09-05;2200;0;13;8.7;75;
2023-09-05;2300;0;11.4;9.3;87;
2023-09-06;0000;0;10.6;8.6;87;
2023-09-06;0100;0;9.9;8.1;89;
2023-09-06;0200;0;8.8;7.5;92;
2023-09-06;0300;0;9;7.5;90;
2023-09-06;0400;0;9.2;7.8;91;
2023-09-06;0500;0;9.7;8.5;92;
2023-09-06;0600;0;9.7;8.7;93;
2023-09-06;0700;0;10.1;9.2;94;
2023-09-06;0800;0;10.1;9.4;95;
2023-09-06;0900;0;11.1;10.3;95;
2023-09-06;1000;0;11.8;10.8;94;
2023-09-06;1100;0;12.2;10.8;91;
2023-09-06;1200;0;12.8;9.8;82;
2023-09-06;1300;0;14.2;10.1;76;
2023-09-06;1400;.2;14.7;10;73;
2023-09-06;1500;0;16.3;10.7;70;
2023-09-06;1600;0;16.7;11.7;72;
2023-09-06;1700;0;16.7;11.2;70;
2023-09-06;1800;0;16.3;11.1;72;
2023-09-06;1900;0;15.9;10.9;72;
2023-09-06;2000;0;15;10.6;75;
2023-09-06;2100;0;14.3;10.6;79;
2023-09-06;2200;0;13.7;10.4;81;
2023-09-06;2300;0;13.6;10.2;80;

