Nome: PALMEIRA DAS MISSOES
Codigo Estacao: A856
Latitude: -27.92027777
Longitude: -53.31805554
Altitude: 614.11
Situacao: Pane
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-05;1600;0;16.4;12;75;
2023-09-05;1700;0;16.8;11.3;70;
2023-09-05;1800;.2;18.1;10.8;63;
2023-09-05;1900;0;18.1;10.9;63;
2023-09-05;2000;0;18.1;11.2;64;
2023-09-05;2100;0;16.2;10;67;
2023-09-05;2200;0;13.9;10;77;
2023-09-05;2300;0;12.2;9.2;82;
2023-09-06;0000;0;11.3;10.7;96;
2023-09-06;0100;0;11;10.4;96;
2023-09-06;0200;0;10.4;9.5;94;
2023-09-06;0300;0;9.7;9;95;
2023-09-06;0400;0;9;8.4;96;
2023-09-06;0500;0;8.8;8.2;96;
2023-09-06;0600;0;8.7;8;95;
2023-09-06;0700;0;8.1;7.6;97;
2023-09-06;0800;0;8.3;7.9;97;
2023-09-06;0900;0;8.7;8.3;97;
2023-09-06;1000;0;8.6;8.4;99;
2023-09-06;1100;0;10.7;10.2;96;
2023-09-06;1200;0;14.6;12.2;86;
2023-09-06;1300;0;17.4;13.5;78;
2023-09-06;1400;0;19.5;13.9;70;
2023-09-06;1500;0;21.3;15.2;68;
2023-09-06;1600;0;21.9;14.7;64;
2023-09-06;1700;0;22.3;14.7;62;
2023-09-06;1800;0;22.8;15.6;64;
2023-09-06;1900;0;23.2;15.5;62;
2023-09-06;2000;0;22;15;64;
2023-09-06;2100;0;20;14.1;69;
2023-09-06;2200;0;18.5;13.9;75;
2023-09-06;2300;0;17.9;13.5;76;

