Nome: QUARAI
Codigo Estacao: A831
Latitude: -30.3686111
Longitude: -56.43722221
Altitude: 113.05
Situacao: Operante
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-05;1600;0;14.7;4.5;50;
2023-09-05;1700;0;15.8;3.8;45;
2023-09-05;1800;0;16.5;4.2;44;
2023-09-05;1900;0;16.3;5.3;48;
2023-09-05;2000;0;16;5.5;50;
2023-09-05;2100;0;13.8;6.3;60;
2023-09-05;2200;0;11.6;6.9;73;
2023-09-05;2300;0;10.6;6.6;76;
2023-09-06;0000;0;10.1;6.4;78;
2023-09-06;0100;0;9.4;6.1;80;
2023-09-06;0200;0;9.1;6.1;82;
2023-09-06;0300;0;9.2;6.2;81;
2023-09-06;0400;0;9;6.1;82;
2023-09-06;0500;0;8.3;6.1;86;
2023-09-06;0600;0;8.5;6.2;85;
2023-09-06;0700;0;8.4;6.3;86;
2023-09-06;0800;0;8.5;6.2;85;
2023-09-06;0900;0;8.4;5.9;84;
2023-09-06;1000;0;8;5.8;86;
2023-09-06;1100;0;9.4;6.4;81;
2023-09-06;1200;0;11.4;7.4;76;
2023-09-06;1300;0;14.4;9.2;71;
2023-09-06;1400;0;15.7;10.6;72;
2023-09-06;1500;0;17.4;11.6;69;
2023-09-06;1600;0;18.6;12.8;69;
2023-09-06;1700;0;18;12.5;70;
2023-09-06;1800;0;18.3;13.1;72;
2023-09-06;1900;0;18.1;13.2;73;
2023-09-06;2000;0;18;13.2;73;
2023-09-06;2100;0;17.4;13.2;76;
2023-09-06;2200;.4;16.8;13.7;82;
2023-09-06;2300;0;17.1;13.5;79;

