Nome: ALEGRETE
Codigo Estacao: A826
Latitude: -29.70916666
Longitude: -55.52555554
Altitude: 120.88
Situacao: Operante
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-05;0200;0;12.5;10.5;88;
2023-09-05;0300;0;12.4;10.5;88;
2023-09-05;0400;0;11.9;9;83;
2023-09-05;0500;0;11.2;8.6;84;
2023-09-05;0600;0;9.5;7.4;87;
2023-09-05;0700;0;8.8;6;82;
2023-09-05;0800;0;8.1;5.2;82;
2023-09-05;0900;0;7.4;5.7;88;
2023-09-05;1000;0;7.5;5.6;88;
2023-09-05;1100;0;8;6.1;88;
2023-09-05;1200;0;9.9;6.4;79;
2023-09-05;1300;0;11.2;6.8;74;
2023-09-05;1400;0;12.9;7.4;69;
2023-09-05;1500;0;14.3;8.3;67;
2023-09-05;1600;0;14.8;5.8;55;
2023-09-05;1700;0;15.8;4;45;
2023-09-05;1800;0;16.3;5.3;48;
2023-09-05;1900;0;16.5;5.5;48;
2023-09-05;2000;0;16.4;6.7;53;
2023-09-05;2100;0;15.1;6.6;57;
2023-09-05;2200;0;13.4;6.5;63;
2023-09-05;2300;0;11.7;7.3;74;
2023-09-06;0000;0;11.8;6.9;72;
2023-09-06;0100;0;11.5;7.7;77;
2023-09-06;0200;0;11.3;7.7;79;
2023-09-06;0300;0;11.2;7.2;77;
2023-09-06;0400;0;10.7;7.5;81;
2023-09-06;0500;0;10.6;8.3;86;
2023-09-06;0600;0;10.3;8.4;88;
2023-09-06;0700;0;9.8;8;88;
2023-09-06;0800;0;9.7;7.9;88;
2023-09-06;0900;0;9.6;7.7;87;
2023-09-06;1000;0;9.7;7.8;88;
2023-09-06;1100;0;10.3;8;86;
2023-09-06;1200;0;11.2;8.7;85;
2023-09-06;1300;0;12.7;9.6;81;
2023-09-06;1400;0;13.5;10.3;81;
2023-09-06;1500;0;15.9;11.4;74;
2023-09-06;1600;0;17.1;12.3;73;
2023-09-06;1700;0;17.7;13.3;76;
2023-09-06;1800;0;17.9;13.6;76;
2023-09-06;1900;0;17.8;13.9;78;
2023-09-06;2000;1;16.9;14.8;88;
2023-09-06;2100;0;17;14.6;86;
2023-09-06;2200;0;17.1;13.9;82;
2023-09-06;2300;1.2;16.1;13.9;87;

