Nome: URUGUAIANA
Codigo Estacao: A809
Latitude: -29.83999999
Longitude: -57.08194443
Altitude: 74.29
Situacao: Pane
Data Inicial: 2023-09-01
Data Final: 2023-09-06
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2023-09-02;1100;0;18.5;16.4;88;
2023-09-02;1200;0;19.6;16.8;84;
2023-09-02;1300;0;20.4;17.2;82;
2023-09-02;1400;0;20.9;17.2;79;
2023-09-02;1500;0;21.2;17.7;81;
2023-09-02;1600;0;22.5;18.2;77;
2023-09-02;1700;0;22.2;18.2;78;
2023-09-02;1800;0;22.4;18.6;79;
2023-09-02;1900;0;22;18.5;80;
2023-09-02;2000;0;22.8;18.6;77;
2023-09-02;2100;0;21.7;18.5;82;
2023-09-02;2200;0;21;18.6;86;
2023-09-02;2300;0;20.5;18.6;89;
2023-09-03;0000;0;20;18.4;90;
2023-09-03;0100;0;19.7;18.3;91;
2023-09-03;0200;0;19.8;18.3;91;
2023-09-03;0300;0;19.5;17.8;90;
2023-09-03;0400;0;19.6;17.9;90;
2023-09-03;0500;0;19.7;17.4;87;
2023-09-03;0600;0;19.6;17.2;86;
2023-09-03;0700;0;19.2;17.6;91;
2023-09-03;0800;5.2;18.6;18.1;97;
2023-09-03;0900;.4;18.6;18.2;97;
2023-09-03;1000;5.2;18.8;18.5;98;
2023-09-03;1100;4.8;18.7;18.6;100;
2023-09-03;1200;1.6;18.7;18.7;100;
2023-09-03;1300;1.4;19.2;19.2;100;
2023-09-03;1400;4.4;19.2;19.1;100;
2023-09-03;1500;10;19.8;20;null;
2023-09-03;1600;0;20.4;20.1;98;
2023-09-03;1700;.4;20.3;19.7;96;
2023-09-03;1800;0;20.3;19.2;93;
2023-09-03;1900;.2;20.5;19.2;92;
2023-09-03;2000;0;20.6;19.6;94;
2023-09-03;2100;0;20.9;19.2;90;
2023-09-03;2200;0;20.6;19;90;
2023-09-03;2300;0;20.7;18.7;88;
2023-09-04;0000;0;20.1;18.4;90;
2023-09-04;0100;0;19.9;18.4;91;
2023-09-04;0200;0;19.6;18.3;92;
2023-09-04;0300;1.4;18.8;18.3;97;
2023-09-04;0400;.2;19.1;18.7;98;
2023-09-04;0500;.4;18.1;18;99;
2023-09-04;0600;3.2;16.9;16.9;100;
2023-09-04;0700;11.2;15.8;15.9;null;
2023-09-04;0800;5.6;16.1;16.2;null;
2023-09-04;0900;5.2;15.4;15.6;null;
2023-09-04;1000;1.6;15.2;15;99;
2023-09-04;1100;.4;14.6;14.3;98;
2023-09-04;1200;.4;14.5;13.6;94;
2023-09-04;1300;0;15.3;13.7;90;
2023-09-04;1400;.2;15.6;14.4;93;
2023-09-04;1500;1;15.5;14.9;96;
2023-09-04;1600;.2;14;13.2;95;
2023-09-04;1700;.2;14.1;13.5;96;
2023-09-04;1800;.2;15;13.9;93;
2023-09-04;1900;0;15.6;13.7;88;
2023-09-04;2000;0;15.3;12.9;86;
2023-09-04;2100;0;15;12.4;84;
2023-09-04;2200;.4;13.9;12.7;92;
2023-09-04;2300;.2;13.8;12.2;90;
2023-09-05;0000;.4;13.1;11.2;89;
2023-09-05;0100;0;12.5;10.4;87;
2023-09-05;0200;0;11.9;8.9;82;
2023-09-05;0300;0;10.8;8.1;83;
2023-09-05;0400;0;9.8;7.7;87;
2023-09-05;0500;0;9;7.1;88;
2023-09-05;0600;0;8.4;6.6;88;
2023-09-05;0700;0;8;6.7;91;
2023-09-05;0800;0;7.5;6.5;93;
2023-09-05;0900;0;6.7;5.9;94;
2023-09-05;1000;0;6.4;5.8;96;
2023-09-05;1100;0;7.8;6.6;92;
2023-09-05;1200;0;9.1;6.5;84;
2023-09-05;1300;0;10.5;6.7;78;
2023-09-05;1400;0;12;6.6;70;
2023-09-05;1500;0;14;7;63;
2023-09-05;1600;0;15.4;6.9;57;
2023-09-05;1700;0;16.4;7.6;56;
2023-09-05;1800;0;16.9;6.8;51;
2023-09-05;1900;0;17.1;7.2;52;
2023-09-05;2000;0;16.8;6.4;50;
2023-09-05;2100;0;15.6;6.3;54;
2023-09-05;2200;0;13.4;6.8;64;
2023-09-05;2300;0;12.9;8.1;73;
2023-09-06;0000;0;12;7.5;74;
2023-09-06;0100;0;11.1;7.1;76;
2023-09-06;0200;0;10.4;7.2;80;
2023-09-06;0300;0;10.3;7;80;
2023-09-06;0400;0;9.6;7;84;
2023-09-06;0500;0;8.9;7.1;88;
2023-09-06;0600;0;9.2;7.2;87;
2023-09-06;0700;0;10.1;8.1;87;
2023-09-06;0800;0;10.2;7.9;86;
2023-09-06;0900;0;9.8;7.6;87;
2023-09-06;1000;0;9.4;7.7;89;
2023-09-06;1100;0;10;8;87;
2023-09-06;1200;0;12;8.8;81;
2023-09-06;1300;0;14;9.8;76;
2023-09-06;1400;0;15.4;10.8;74;
2023-09-06;1500;0;17.1;12.3;73;
2023-09-06;1600;0;18.6;13;70;
2023-09-06;1700;0;19.1;13.9;72;
2023-09-06;1800;0;18.8;13.7;72;
2023-09-06;1900;0;19.2;14.3;73;
2023-09-06;2000;0;18.5;14.2;76;
2023-09-06;2100;0;18;14.4;79;
2023-09-06;2200;0;17.4;14.5;83;
2023-09-06;2300;0;17.3;14.6;84;

